1976,TEXAS,TX,3662918,0.3486741990948201,0.646627361027465,0.004698439877714979,24,0.08333333333333333,0.9166666666666666,0.0
1978,TEXAS,TX,2182380,0.4069937407784162,0.5889661745433884,0.004040084678195365,24,0.16666666666666666,0.8333333333333334,0.0
1980,TEXAS,TX,4068535,0.39538457946164896,0.5911282562396538,0.013487164298697195,24,0.20833333333333331,0.7916666666666666,0.0
1982,TEXAS,TX,2849034,0.3311992766671089,0.6483067594138926,0.02049396391899851,27,0.1851851851851852,0.8148148148148148,0.0
1984,TEXAS,TX,4680385,0.4234316194073777,0.5758133145029736,0.000755066089648608,27,0.3703703703703704,0.6296296296296297,0.0
1986,TEXAS,TX,3010406,0.4196819299456617,0.5703476541037986,0.009970415950539562,27,0.3703703703703704,0.6296296296296297,0.0
1988,TEXAS,TX,4669690,0.3927744668275625,0.5858932819951645,0.02133225117727301,27,0.2962962962962963,0.7037037037037037,0.0
1990,TEXAS,TX,3278258,0.4569792859500381,0.5379173939329973,0.0051033201169645576,27,0.2962962962962963,0.7037037037037037,0.0
1992,TEXAS,TX,5622472,0.4777210095488248,0.4990765627645634,0.02320242768661187,30,0.3,0.7,0.0
1994,TEXAS,TX,4120060,0.5568418906520779,0.42090721979777,0.022250889550152184,30,0.36666666666666653,0.6333333333333333,0.0
1996,TEXAS,TX,5434096,0.5356929653064649,0.4437444609002123,0.020562573793322752,40,0.5,0.5,0.0
1998,TEXAS,TX,3461885,0.5288766091305748,0.4318294801820395,0.03929391068738563,30,0.4666666666666667,0.5333333333333333,0.0
2000,TEXAS,TX,5985763,0.4898976120504604,0.4676180797669403,0.04248430818259928,30,0.43333333333333335,0.5666666666666667,0.0
2002,TEXAS,TX,4295210,0.5333203731598688,0.4389024052374622,0.02777722160266902,32,0.46875,0.53125,0.0
2004,TEXAS,TX,6958603,0.5780357063048431,0.3900162144614371,0.03194807923371976,32,0.65625,0.34375,0.0
2006,TEXAS,TX,4374096,0.5154457058098405,0.4322879516133161,0.05226634257684331,38,0.5789473684210527,0.3947368421052632,0.02631578947368421
2008,TEXAS,TX,7528622,0.5583912965745923,0.395742806585322,0.04586589684008574,32,0.625,0.375,0.0
2010,TEXAS,TX,4745545,0.6444366242444229,0.30558133997254266,0.0499820357830344,32,0.71875,0.28125,0.0
2012,TEXAS,TX,7664208,0.5779162047794111,0.38489299872863575,0.03719079649195325,36,0.6666666666666666,0.3333333333333333,0.0
2014,TEXAS,TX,4453499,0.6028051201987471,0.3309793041381619,0.06621557566309097,36,0.6944444444444444,0.3055555555555556,0.0
2016,TEXAS,TX,8528526,0.5719165304766615,0.3705839672646832,0.05749950225865525,36,0.6944444444444444,0.3055555555555556,0.0
2018,TEXAS,TX,8202708,0.5041455821662797,0.4696926917305846,0.026161726103135698,36,0.6388888888888888,0.3611111111111111,0.0
