1976,ALABAMA,AL,984181,314970,667052,2159
1976,ALASKA,AK,118208,83722,34194,292
1976,ARIZONA,AZ,729002,340478,355747,32777
1976,ARKANSAS,AR,336391,75385,260998,8
1976,CALIFORNIA,CA,7442501,3220418,4144324,77759
1976,COLORADO,CO,1020989,536879,454741,29369
1976,CONNECTICUT,CT,1348472,651250,681730,15492
1976,DELAWARE,DE,215085,110636,102411,2038
1976,FLORIDA,FL,2082534,937257,1125786,19491
1976,GEORGIA,GA,1252298,321891,929829,578
1976,HAWAII,HI,293701,77662,184166,31873
1976,IDAHO,ID,341907,180008,161899,0
1976,ILLINOIS,IL,4366051,2112868,2246614,6569
1976,INDIANA,IN,2103188,932002,1166368,4818
1976,IOWA,IA,1242102,526677,709435,5990
1976,KANSAS,KS,909291,545240,348621,15430
1976,KENTUCKY,KY,988948,374086,605680,9182
1976,LOUISIANA,LA,1014337,364582,624098,25657
1976,MAINE,ME,473175,314815,151255,7105
1976,MARYLAND,MD,1315871,473316,789029,53526
1976,MASSACHUSETTS,MA,2345384,723119,1509521,112744
1976,MICHIGAN,MI,3431898,1503114,1898241,30543
1976,MINNESOTA,MN,1794327,729577,1039999,24751
1976,MISSISSIPPI,MS,636538,256608,375328,4602
1976,MISSOURI,MO,1904809,812238,1080807,11764
1976,MONTANA,MT,320905,140446,180459,0
1976,NEBRASKA,NE,601808,385630,211007,5171
1976,NEVADA,NV,199863,24124,153996,21743
1976,NEW HAMPSHIRE,NH,324945,148998,173598,2349
1976,NEW JERSEY,NJ,2810793,1217932,1538658,54203
1976,NEW MEXICO,NM,401240,214718,185363,1159
1976,NEW YORK,NY,5990696,2292372,3239945,458379
1976,NORTH CAROLINA,NC,1571427,549410,1010630,11387
1976,NORTH DAKOTA,ND,289881,181018,104263,4600
1976,OHIO,OH,3841754,1917322,1817528,106904
1976,OKLAHOMA,OK,1067924,372221,683293,12410
1976,OREGON,OR,926664,262514,599135,65015
1976,PENNSYLVANIA,PA,4434255,1852497,2564626,17132
1976,RHODE ISLAND,RI,388914,113518,271127,4269
1976,SOUTH CAROLINA,SC,783524,279390,501943,2191
1976,SOUTH DAKOTA,SD,294971,221188,72501,1282
1976,TENNESSEE,TN,1250912,452877,774879,23156
1976,TEXAS,TX,3662918,1277165,2368543,17210
1976,UTAH,UT,543831,251403,266562,25866
1976,VERMONT,VT,184783,124458,60202,123
1976,VIRGINIA,VA,1462822,670400,666082,126340
1976,WASHINGTON,WA,1425602,585719,817948,21935
1976,WEST VIRGINIA,WV,673428,159189,455172,59067
1976,WISCONSIN,WI,1962255,760740,1190287,11228
1976,WYOMING,WY,151868,66147,85721,0
